	sen_prob	wrong_prob	sen_nll	wrong_nll	delta
504	[-1.1274433135986328, -14.347566604614258, -9.508922576904297, -5.835617542266846, -1.7276172637939453, -9.800027847290039]	[-0.6518430709838867, -15.568281173706055, -11.069515228271484, -10.493681907653809, -6.218251705169678, -1.0604066848754883, -11.605313301086426]	42.34719467163086	56.667293548583984	14.320098876953125
505	[-1.994215965270996, -16.309635162353516, -8.394208908081055, -4.11453104019165, -0.46834754943847656, -11.940583229064941]	[-1.5729637145996094, -17.38148307800293, -10.370096206665039, -9.970840454101562, -5.5333251953125, -1.0229358673095703, -10.801046371459961]	43.22152328491211	56.652687072753906	13.431163787841797
506	[-1.8078289031982422, -17.04303741455078, -11.044899940490723, -1.4558134078979492, -1.6747074127197266, -11.93093490600586]	[-1.4423227310180664, -16.771934509277344, -12.40310001373291, -8.612022399902344, -9.10134506225586, -2.3588733673095703, -11.526263236999512]	44.95722198486328	62.215858459472656	17.258636474609375
507	[-1.5413026809692383, -16.214445114135742, -5.906452178955078, -1.815922737121582, -1.6950693130493164, -12.154557228088379]	[-1.8151330947875977, -16.753751754760742, -14.136802673339844, -12.17128849029541, -4.838067054748535, -0.9899997711181641, -13.333501815795898]	39.3277473449707	64.03854370117188	24.710796356201172
508	[-0.9268274307250977, -16.008193969726562, -5.650226593017578, -4.8950347900390625, -0.19463825225830078, -7.047043323516846]	[-0.7293148040771484, -15.370335578918457, -11.841012954711914, -13.430274963378906, -0.1852865219116211, -6.354902267456055]	34.721961975097656	47.91112518310547	13.189163208007812
509	[-3.055037498474121, -17.412094116210938, -11.701713562011719, -0.12656593322753906, -0.6984348297119141, -11.230360984802246]	[-3.055037498474121, -17.412094116210938, -11.701713562011719, -10.052471160888672, -1.1169633865356445, -10.417230606079102]	44.224205017089844	53.75551223754883	9.531307220458984
510	[-1.8078289031982422, -17.04303741455078, -11.044899940490723, -1.4558134078979492, -1.6747074127197266, -11.93093490600586]	[-1.4423227310180664, -16.771934509277344, -12.40310001373291, -10.746309280395508, -2.3636550903320312, -11.662054061889648]	44.95722198486328	55.389373779296875	10.432151794433594
511	[-1.2804136276245117, -16.553848266601562, -11.169049263000488, -1.0298833847045898, -0.8559856414794922, -11.624236106872559]	[-1.2804136276245117, -16.553848266601562, -11.169049263000488, -9.635930061340332, -0.8513364791870117, -10.199295997619629]	42.5134162902832	49.68987274169922	7.176456451416016
512	[-1.2332487106323242, -16.488353729248047, -6.712363243103027, -1.3438720703125, -1.2844982147216797, -10.38843822479248]	[-1.7703723907470703, -16.118818283081055, -9.517481803894043, -11.226770401000977, -2.8134803771972656, -9.23481559753418]	37.450775146484375	50.681739807128906	13.230964660644531
513	[-1.4053544998168945, -17.356781005859375, -11.12645149230957, -0.22666454315185547, -1.921102523803711, -10.906551361083984]	[-1.4053544998168945, -17.356781005859375, -11.12645149230957, -12.402926445007324, -1.490736961364746, -10.395729064941406]	42.94290542602539	54.177982330322266	11.235076904296875
514	[-1.8786954879760742, -16.821699142456055, -11.540173530578613, -0.17095661163330078, -1.917236328125, -11.463994026184082]	[-1.8786954879760742, -16.821699142456055, -11.540173530578613, -11.81608772277832, -6.10349178314209, -0.5503721237182617, -9.614410400390625]	43.792755126953125	58.324928283691406	14.532173156738281
515	[-1.4442129135131836, -16.90766716003418, -11.971586227416992, -0.20480728149414062, -1.3994102478027344, -11.738146781921387]	[-1.4442129135131836, -16.90766716003418, -11.971586227416992, -13.321900367736816, -1.7773933410644531, -11.567995071411133]	43.665828704833984	56.990753173828125	13.32492446899414
516	[-1.4365768432617188, -15.94123649597168, -9.43342399597168, -0.6753358840942383, -1.1092357635498047, -9.521427154541016]	[-1.4365768432617188, -15.94123649597168, -9.43342399597168, -7.362517833709717, -1.5521087646484375, -9.413728713989258]	38.11723709106445	45.13959503173828	7.022357940673828
517	[-1.9354581832885742, -15.313199043273926, -12.532102584838867, -0.1347980499267578, -3.279874801635742, -12.404369354248047]	[-1.9354581832885742, -15.313199043273926, -12.532102584838867, -12.0531005859375, -4.586060047149658, -3.1338367462158203, -12.202516555786133]	45.59980010986328	61.75627136230469	16.156471252441406
518	[-2.522735595703125, -16.79747772216797, -12.310567855834961, -0.3431539535522461, -0.2748241424560547, -12.633991241455078]	[-2.522735595703125, -16.79747772216797, -12.310567855834961, -11.087024688720703, -3.445601463317871, -0.25160789489746094, -12.275357246398926]	44.88275146484375	58.690372467041016	13.807621002197266
519	[-1.2804136276245117, -16.553848266601562, -11.169049263000488, -1.0298833847045898, -0.8559856414794922, -11.624236106872559]	[-1.2804136276245117, -16.553848266601562, -11.169049263000488, -9.613936424255371, -6.504406452178955, -0.8728361129760742, -9.581879615783691]	42.5134162902832	55.57637023925781	13.06295394897461
520	[-1.246729850769043, -16.21199607849121, -7.887928009033203, -1.9456605911254883, -1.0168590545654297, -12.109036445617676]	[-1.246729850769043, -16.21199607849121, -7.887928009033203, -9.054296493530273, -5.637057304382324, -1.789729118347168, -11.835807800292969]	40.418209075927734	53.663543701171875	13.24533462524414
521	[-0.985651969909668, -16.350601196289062, -5.979314804077148, -6.63542366027832, -0.16178035736083984, -10.506678581237793]	[-1.5489158630371094, -15.976985931396484, -5.719178199768066, -8.231912612915039, -0.4280672073364258, -10.279364585876465]	40.61944580078125	42.184425354003906	1.5649795532226562
522	[-2.308145523071289, -16.976272583007812, -12.620180130004883, -0.9355001449584961, -0.37708473205566406, -10.803584098815918]	[-1.1457433700561523, -16.560565948486328, -11.640401840209961, -9.51684856414795, -5.486120223999023, -0.5695381164550781, -10.860589027404785]	44.02076721191406	55.77981185913086	11.759044647216797
523	[-1.1762418746948242, -16.029613494873047, -9.606748580932617, -7.70697546005249, -0.7368049621582031, -10.785749435424805]	[-0.5478010177612305, -16.13370132446289, -12.226226806640625, -11.357488632202148, -4.65264368057251, -0.7973737716674805, -11.008127212524414]	46.04213333129883	56.723365783691406	10.681232452392578
524	[-1.5745887756347656, -16.89693832397461, -9.46860122680664, -1.0335102081298828, -2.6590938568115234, -9.722518920898438]	[-1.5745887756347656, -16.89693832397461, -9.46860122680664, -9.694671630859375, -4.821296215057373, -1.252028465270996, -11.500397682189941]	41.355247497558594	55.20852279663086	13.853275299072266
525	[-1.8786954879760742, -16.821699142456055, -11.540173530578613, -0.17095661163330078, -1.917236328125, -11.463994026184082]	[-1.8786954879760742, -16.821699142456055, -11.540173530578613, -12.137656211853027, -1.497715950012207, -10.42062759399414]	43.792755126953125	54.29656982421875	10.503814697265625
526	[-0.7110843658447266, -15.663694381713867, -12.607282638549805, -0.30733299255371094, -0.5752296447753906, -10.039915084838867]	[-0.7110843658447266, -15.663694381713867, -12.607282638549805, -8.83643913269043, -7.107878684997559, -0.1246500015258789, -10.005997657775879]	39.904541015625	55.057029724121094	15.152488708496094
527	[-1.5383901596069336, -16.441715240478516, -10.187980651855469, -3.773421287536621, -1.9523639678955078, -10.960724830627441]	[-0.8981132507324219, -17.05453109741211, -11.019179344177246, -8.921106338500977, -6.46561336517334, -2.2575883865356445, -10.91772747039795]	44.85459899902344	57.53385925292969	12.67926025390625
528	[-2.3081483840942383, -16.976268768310547, -12.620185852050781, -0.9355020523071289, -0.3770904541015625, -10.803577423095703]	[-1.500260353088379, -16.211898803710938, -10.21788215637207, -6.658531188964844, -0.5543699264526367, -9.512001991271973]	44.02077102661133	44.654945373535156	0.6341743469238281
529	[-1.975010871887207, -17.29538345336914, -11.809316635131836, -0.20074462890625, -0.3252124786376953, -12.08846664428711]	[-1.975010871887207, -17.29538345336914, -11.809316635131836, -10.50791072845459, -0.5078420639038086, -10.236886024475098]	43.69413757324219	52.33235168457031	8.638214111328125
530	[-1.1439237594604492, -15.609620094299316, -12.866060256958008, -1.0355958938598633, -1.6427726745605469, -13.14461898803711]	[-1.1439237594604492, -15.609620094299316, -12.866060256958008, -12.74142074584961, -4.44040060043335, -0.9185752868652344, -10.684076309204102]	45.44259262084961	58.40407943725586	12.96148681640625
531	[-1.0520925521850586, -16.59368896484375, -10.72021484375, -2.065317153930664, -0.9111614227294922, -12.022269248962402]	[-0.3618345260620117, -15.809045791625977, -13.549508094787598, -11.971735954284668, -5.289462566375732, -0.23189258575439453, -10.55971908569336]	43.36474609375	57.773197174072266	14.408451080322266
532	[-2.058351516723633, -15.988248825073242, -10.538982391357422, -0.22771072387695312, -1.4006404876708984, -10.492899894714355]	[-2.058351516723633, -15.988248825073242, -10.538982391357422, -10.953832626342773, -1.2376689910888672, -10.823092460632324]	40.70683288574219	51.60017395019531	10.893341064453125
533	[-1.9354581832885742, -15.313199043273926, -12.532102584838867, -0.1347980499267578, -3.279874801635742, -12.404369354248047]	[-1.9354581832885742, -15.313199043273926, -12.532102584838867, -9.514592170715332, -3.565042495727539, -12.288782119750977]	45.59980010986328	55.149173736572266	9.549373626708984
534	[-1.406209945678711, -17.500463485717773, -11.459589004516602, -0.13882160186767578, -2.236377716064453, -12.55936050415039]	[-1.406209945678711, -17.500463485717773, -11.459589004516602, -12.310599327087402, -5.692453384399414, -1.906620979309082, -11.924692153930664]	45.30082321166992	62.20063018798828	16.89980697631836
535	[-1.07354736328125, -16.981075286865234, -9.537391662597656, -1.6520662307739258, -2.0599231719970703, -10.40463924407959]	[-0.34912109375, -16.04014778137207, -10.128425598144531, -8.337949752807617, -0.7800693511962891, -9.54668140411377]	41.708641052246094	45.182395935058594	3.4737548828125
536	[-1.0426750183105469, -16.781661987304688, -8.784651756286621, -0.40439319610595703, -0.7160396575927734, -10.82037353515625]	[-1.3416872024536133, -17.798601150512695, -11.252908706665039, -8.89380931854248, -8.026630401611328, -0.9397754669189453, -11.207910537719727]	38.5497932434082	59.46132278442383	20.911529541015625
537	[-0.7949838638305664, -15.530431747436523, -5.5684709548950195, -4.646788120269775, -0.10441970825195312, -10.10280990600586]	[-0.7299404144287109, -17.128721237182617, -8.469022750854492, -4.989768981933594, -9.62332534790039, -0.5926532745361328, -12.150043487548828]	36.74790573120117	53.68347930908203	16.93557357788086
538	[-0.7949838638305664, -15.530431747436523, -5.5684709548950195, -4.646788120269775, -0.10441970825195312, -10.10280990600586]	[-0.7299404144287109, -17.128721237182617, -8.469022750854492, -13.778058052062988, -0.8885278701782227, -10.443204879760742]	36.74790573120117	51.43747329711914	14.689567565917969
539	[-0.8412351608276367, -16.25824546813965, -13.823208808898926, -0.18939971923828125, -1.296478271484375, -11.14538860321045]	[-0.8412351608276367, -16.25824546813965, -13.823208808898926, -9.458885192871094, -1.1981620788574219, -11.475172996520996]	43.553955078125	53.054908752441406	9.500953674316406
540	[-0.8253936767578125, -15.702619552612305, -7.228701591491699, -0.822901725769043, -1.858189582824707, -7.139678955078125]	[-0.8253936767578125, -15.702619552612305, -7.228701591491699, -4.771320343017578, -4.111662864685059, -2.7062511444091797, -8.282905578613281]	33.57748794555664	43.62885665893555	10.051368713378906
541	[-2.759664535522461, -15.962894439697266, -13.482200622558594, -0.8906049728393555, -0.5449295043945312, -11.208407402038574]	[-2.759664535522461, -15.962894439697266, -13.482200622558594, -6.542057037353516, -12.102269172668457, -1.9063434600830078, -9.316534996032715]	44.84870147705078	62.071964263916016	17.223262786865234
542	[-0.9268274307250977, -16.008193969726562, -5.650226593017578, -4.8950347900390625, -0.19463825225830078, -7.047043323516846]	[-0.7293148040771484, -15.370335578918457, -11.841012954711914, -13.211721420288086, -7.711479663848877, -0.11859321594238281, -6.21139669418335]	34.721961975097656	55.19385528564453	20.471893310546875
543	[-1.7842159271240234, -16.243236541748047, -8.948347091674805, -0.04765033721923828, -3.513608932495117, -9.40837574005127]	[-2.008420944213867, -17.126455307006836, -12.273221015930176, -9.927379608154297, -5.367520809173584, -1.1042356491088867, -11.537447929382324]	39.945430755615234	59.34468078613281	19.399250030517578
544	[-0.5518131256103516, -16.580333709716797, -11.446377754211426, -1.5623226165771484, -1.2414817810058594, -12.751350402832031]	[-0.5518131256103516, -16.580333709716797, -11.446377754211426, -11.351219177246094, -4.477243423461914, -0.5346870422363281, -10.809779167175293]	44.13368225097656	55.7514533996582	11.61777114868164
545	[-0.7162656784057617, -16.915224075317383, -8.551453590393066, -3.225353240966797, -0.14525604248046875, -10.207368850708008]	[-0.7162656784057617, -16.915224075317383, -8.551453590393066, -7.314130783081055, -0.24201011657714844, -10.782186508178711]	39.760921478271484	44.521270751953125	4.760349273681641
546	[-2.3434057235717773, -16.47830581665039, -12.780669212341309, -1.5461158752441406, -1.0323200225830078, -12.623223304748535]	[-2.3434057235717773, -16.47830581665039, -12.780669212341309, -7.695219039916992, -0.17942047119140625, -12.305907249450684]	46.80404281616211	51.782928466796875	4.978885650634766
547	[-1.1817131042480469, -16.656391143798828, -9.27973461151123, -0.6416130065917969, -2.1586647033691406, -10.655106544494629]	[-0.9750499725341797, -16.974512100219727, -12.433252334594727, -10.754488945007324, -1.7888641357421875, -10.995919227600098]	40.57322311401367	53.92208480834961	13.348861694335938
548	[-1.0520925521850586, -16.59368896484375, -10.72021484375, -2.065317153930664, -0.9111614227294922, -12.022269248962402]	[-1.366678237915039, -15.638651847839355, -9.231639862060547, -8.707934379577637, -0.7071313858032227, -10.275574684143066]	43.36474609375	45.9276123046875	2.5628662109375
549	[-1.2015466690063477, -17.95819854736328, -9.283177375793457, -1.1262331008911133, -0.8372688293457031, -11.68787670135498]	[-1.2015466690063477, -17.95819854736328, -9.283177375793457, -8.986249923706055, -3.126030921936035, -0.5851430892944336, -9.734210968017578]	42.09429931640625	50.87455749511719	8.780258178710938
550	[-0.3519411087036133, -17.646026611328125, -12.054490089416504, -0.2212371826171875, -1.4841537475585938, -11.75545597076416]	[-0.3519411087036133, -17.646026611328125, -12.054490089416504, -11.316320419311523, -5.261887550354004, -1.3082046508789062, -11.557348251342773]	43.5133056640625	59.4962158203125	15.98291015625
